"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","OwnerId","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
431861c8-db0f-47f6-9b0c-f6216e0b94a8,0ef62282-ac48-476c-93cb-619978d8b0e0,"#N/A","#N/A",1976-01-17,"#N/A","#N/A",jmanningcongagdo+523@gmail.com,"#N/A","#N/A",Gussie,"#N/A","#N/A",Obadias,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(682) 477-1719,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
43199a36-0eb8-4e94-aa39-595d9631b672,c3021698-8d97-47ee-a6ba-954d86397e04,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+670@gmail.com,"#N/A","#N/A",Susi,"#N/A","#N/A",Andre,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(813) 361-2014,"#N/A","#N/A","GVP, CAO & General Counsel",Prodly,"#N/A","#N/A",false,false
43507c1f-8307-4491-ae5f-e22fbf186a6c,fa06eef4-c737-46d7-baed-c8d4e7687ece,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+762@gmail.com,"#N/A","#N/A",Julee,"#N/A","#N/A",Spenser,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 4025,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
453f94cf-1e64-4d55-bdfe-7cfdbde6c81c,a324ca28-3b72-4641-8246-62a765d5f1e4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+158@gmail.com,"#N/A","#N/A",Jada,"#N/A","#N/A",Shaughn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(319)461-4461,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
45528988-7103-4443-ab5f-c1f8a0164461,03ddb60d-f4fe-4b74-a093-1ef422804f18,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+364@gmail.com,"#N/A","#N/A",Eyde,"#N/A","#N/A",Curr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,202-555-0103,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
45530281-5677-4796-ba1c-911ada9cb666,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,"#N/A","#N/A","#N/A","#N/A","Marc A. Howze is Senior Vice President and Chief Administrative Officer, Deere & Company, a position he was appointed to in November 2016. In this role, he has responsibility for the primary administrative activities of the company, including Human Resources, Labor Relations, Public Affairs, Communications, Brand Management, and Security.",jmanningcongagdo+78@gmail.com,"#N/A","#N/A",Dael,"#N/A","#N/A",Ty,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(590) 978-4167,"#N/A","#N/A","SVP, Chief Administrative Officer",Prodly,"#N/A","#N/A",false,false
458e616d-ed80-4ee0-ad26-c854b8d4a22d,31ff9423-0c83-4ac2-b591-5493cceaec06,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+682@gmail.com,"#N/A","#N/A",Lissie,"#N/A","#N/A",Ave,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",11355,NY,066 Grayhawk Road,"#N/A",Flushing,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,"#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
4670e27d-46b7-41a9-98e9-b9de773297cf,4eb54d1b-5337-439d-a084-1a1f018e6beb,"#N/A",(03) 8727 8630,"#N/A",Sales,"#N/A",jmanningcongagdo+11@gmail.com,"#N/A",(03) 8727 8630,Edyth,"#N/A","#N/A",Marlow,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0430 586 857,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,2028edef-a2c5-470e-9b91-496795d5b04c,(03) 8727 8630,"#N/A","#N/A",Head of Partner Relations,Prodly,"#N/A","#N/A",false,false
467435b4-5c28-4a87-91a2-9fc356ac713f,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+212@gmail.com,"#N/A","#N/A",Thekla,"#N/A","#N/A",Norbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,202-555-0109,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
46d8577d-0ca4-4683-b10b-cfbdc110ce41,a4addccc-4809-4159-bca1-6edc4b2e7b4c,"#N/A","#N/A","#N/A","#N/A","Bill Gates shapes and approves foundation strategies, advocates for the foundation’s issues, and sets the organization’s overall direction.",jmanningcongagdo+599@gmail.com,"#N/A","#N/A",Abbi,"#N/A","#N/A",Davey,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(121) 869-9204,"#N/A","#N/A",Co-Chair and Trustee,Prodly,"#N/A","#N/A",false,false
47b5f47d-e967-494f-88fd-dcbb302b0a8e,2b5d06b5-a5d8-40e6-bd00-16d20e03a369,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+634@gmail.com,"#N/A","#N/A",Tuesday,"#N/A","#N/A",Burton,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,011 49 69 3576 6843,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
4890211c-3106-41e2-906f-e179deb71c20,159c3867-a1cd-4bf5-872f-d758ed6d87ee,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+813@gmail.com,"#N/A","#N/A",Clare,"#N/A","#N/A",Titus,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 4049,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
489feee0-c8f2-40d1-b152-93df40132e42,c4ee72c2-324d-42cd-b7bb-a0732d56e055,"#N/A",(03) 8639 6158,"#N/A",Sales,"#N/A",jmanningcongagdo+15@gmail.com,"#N/A",(03) 8639 6158,Birdie,"#N/A","#N/A",Lowell,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0422 301 695,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,2028edef-a2c5-470e-9b91-496795d5b04c,(03) 8639 6158,"#N/A","#N/A",Director of Sales,Prodly,"#N/A","#N/A",false,false
48cb9af9-6b39-49a6-b22a-38fa7bd17c33,e0f5121d-3da7-4efa-bb75-45e59cfdf2e2,"#N/A",(02) 6052 6150,"#N/A",Operations,"#N/A",jmanningcongagdo+838@gmail.com,"#N/A",(02) 6052 6150,Elbertine,"#N/A","#N/A",Hagan,"#N/A",North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,0429 888 809,North Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,2028edef-a2c5-470e-9b91-496795d5b04c,(02) 6052 6150,"#N/A","#N/A","VP, Consulting",Prodly,"#N/A","#N/A",false,false
48f807a5-cd89-46f9-9154-a039743b16ed,4dc80ab4-43b3-41b3-90a5-c597789a8e2e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+423@gmail.com,"#N/A","#N/A",Adelind,"#N/A","#N/A",Cletis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
4923c0e6-2891-4f39-a7bd-613dd00d6dd5,6bf66f8e-0580-4e53-b8c2-12b5af30dc68,"#N/A","#N/A","#N/A","#N/A","Gena Stern is the Chief of Staff and Director of Operations for the JPMorgan Chase Institute. Previously, Gena served as the Senior Advisor to the Chief of Staff at the Consumer Financial Protection Bureau. In that role, she provided advisory support to the Director and Chief of Staff on general management and operations of the agency, managed strategic internal communications, and lead organizational and workforce development.",jmanningcongagdo+721@gmail.com,"#N/A","#N/A",Bekki,"#N/A","#N/A",Virgil,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(920) 468-4270,"#N/A","#N/A",Chief of Staff & Director of Operations,Prodly,"#N/A","#N/A",false,false
49747645-4d8d-4ca3-8b15-c791a770d2dc,1469ac27-ecfa-4e2d-ba22-b356b4c6cc57,"#N/A","#N/A","#N/A","#N/A","Umpleby joined Solar Turbines Incorporated in San Diego, California as an associate engineer in 1980.  Solar Turbines is a wholly owned Caterpillar subsidiary and a leading manufacturer of industrial gas turbine systems.",jmanningcongagdo+322@gmail.com,"#N/A","#N/A",Babb,"#N/A","#N/A",Neddy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(804) 805-3806,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4977c712-83cb-45de-9dea-c321f5dd777c,22d31585-f832-4e20-97d6-c6c9789a3fa4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+757@gmail.com,"#N/A","#N/A",Liliane,"#N/A","#N/A",Parke,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 4020,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
49f06e02-166d-48f3-9a40-ab2c947279ae,47c2f0d9-e5dc-479f-a3d4-9b0020ccc0c0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+470@gmail.com,"#N/A","#N/A",Valerye,"#N/A","#N/A",Kristo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(223) 898-4313,"#N/A","#N/A",Executive VP,Prodly,"#N/A","#N/A",false,false
4a6e5de1-704a-4fdb-9dd2-0f6267edb28e,01062bd7-086a-4e7f-9f7f-3a4dde225681,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+130@gmail.com,"#N/A","#N/A",Jenna,"#N/A","#N/A",Woody,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(225) 640-7769,"#N/A","#N/A",Chief Digital Officer,Prodly,"#N/A","#N/A",false,false
4a88981e-db1e-44fe-8b28-9baddb459750,0932629d-f35d-4fea-afd8-f4b73cbdaabf,"#N/A","#N/A",1965-07-31,"#N/A","Jeff Williams is Apple’s Chief Operating Officer reporting to CEO Tim Cook. Since 2010 he has overseen Apple’s entire supply chain, service and support, and the social responsibility initiatives which protect more than one million workers worldwide. He also oversees the development of Apple Watch, Apple’s most personal device yet, and is driving the company’s health initiatives including ResearchKit, which is aimed at simplifying medical and health research.",jmanningcongagdo+221@gmail.com,"#N/A","#N/A",Saraann,"#N/A","#N/A",Sherm,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,123 Main St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(795) 638-9503,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
4aec2e28-7120-4f89-80f0-4c9cc864d203,dbffefbe-be30-46c2-b5d3-22aeb57b8597,"#N/A",(02) 8061 6601,"#N/A",Business Development,"#N/A",jmanningcongagdo+44@gmail.com,"#N/A",(02) 8061 6601,Jacki,"#N/A","#N/A",Udell,"#N/A",Riverview,Australia,"#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,0410 305 697,Riverview,Australia,"#N/A","#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,2028edef-a2c5-470e-9b91-496795d5b04c,(02) 8061 6601,"#N/A","#N/A",EVP Business Development,Prodly,"#N/A","#N/A",false,false
4b0eecea-463f-4767-acf5-e5fb40ba01e0,df795bc8-2581-44de-bc7a-35251503dae1,"#N/A","#N/A","#N/A","#N/A","Previously, Donofrio was vice president, secretary and general counsel of Mars, Incorporated. Prior to Mars, Donofrio held the general counsel and secretary role at the Shaw Group, Inc. and Visteon Inc.",jmanningcongagdo+724@gmail.com,"#N/A","#N/A",Elita,"#N/A","#N/A",Graehme,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(119) 165-0834,"#N/A","#N/A",EVP and General Counsel,Prodly,"#N/A","#N/A",false,false
4b7cc0c9-5604-4135-92ef-604b996d8f3a,47c2f0d9-e5dc-479f-a3d4-9b0020ccc0c0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+353@gmail.com,"#N/A","#N/A",Emilia,"#N/A","#N/A",Otto,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(484)576-8708,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4ba9deff-4bc8-4f7f-8508-200a804f9514,90345291-6693-4362-8747-f427d8fd6c79,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+367@gmail.com,"#N/A","#N/A",Albertine,"#N/A","#N/A",Deck,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(484)576-8705,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
4be1b572-390f-41e3-9d70-8a3f98c7a8df,38283687-3f4d-4e67-bdcd-4b60640bd8c6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+58@gmail.com,"#N/A","#N/A",Guenna,"#N/A","#N/A",Robert,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,077 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
4d0e878d-c1b4-4f4a-b0a0-d5f39350fcb4,6bf66f8e-0580-4e53-b8c2-12b5af30dc68,"#N/A","#N/A",1970-06-16,"#N/A","Diana Farrell is the founding President and Chief Executive Officer of the JPMorgan Chase Institute. Previously, Diana was the Global Head of the McKinsey Center for Government, providing research, proprietary data and other tools to support government leaders focused on improving performance.",jmanningcongagdo+676@gmail.com,"#N/A","#N/A",Cinderella,"#N/A","#N/A",Linc,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(174) 392-7361,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4d3c655b-8403-4c5d-906e-f904430ae26b,f5da1d2f-22f4-46ee-8a64-13681c8073fa,"#N/A","#N/A","#N/A","#N/A","Mr. Nelsen joined Best Buy in 2005. He most recently served as senior vice president, commercial, and as general counsel for Best Buy International, managing the company’s legal responsibilities outside of the United States, including oversight of its international transactions and local law compliance. He also oversaw the company’s equity-related investments on a global basis, providing assessment, financial analysis, strategic rational and recommendations of equity investment opportunities.",jmanningcongagdo+540@gmail.com,"#N/A","#N/A",Damara,"#N/A","#N/A",Rudd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(858) 454-9754,"#N/A","#N/A",General Counsel,Prodly,"#N/A","#N/A",false,false
4dcb5c24-6585-4cce-b472-720441f9a204,e6ac6826-bce0-464b-be9a-b661c027add6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+862@gmail.com,"#N/A","#N/A",Heda,"#N/A","#N/A",Tadeo,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 4071,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
4e87dd2a-65d5-4aaf-9368-6ddb24a1e96b,47c2f0d9-e5dc-479f-a3d4-9b0020ccc0c0,"#N/A","#N/A",1979-07-17,"#N/A","#N/A",jmanningcongagdo+469@gmail.com,"#N/A","#N/A",Sandye,"#N/A","#N/A",Lester,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(401) 913-1803,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
4ec06245-d4a5-4c0a-b4d2-69070eb34967,e709cb76-9b71-41b5-8a7a-65dc30ee1823,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+479@gmail.com,"#N/A","#N/A",Gipsy,"#N/A","#N/A",Paten,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,011 49 69 3576 6843,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
4ff4f7a6-da89-439d-923f-91e8deee5a2c,0a883748-93e5-4c05-8219-1c61d0e3e268,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+512@gmail.com,"#N/A","#N/A",Blanche,"#N/A","#N/A",Manfred,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 3944,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
505a3b6f-46dc-4e60-81a0-57a81f4aed87,0a879aaa-0ace-40d6-b4c7-08843c9562fe,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+551@gmail.com,"#N/A","#N/A",Ingeborg,"#N/A","#N/A",Farly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0383 7228120,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
50783ac5-2522-44ad-b3a9-5a4f0fc8b0af,decd0e95-02ea-4cc4-a5a6-b2a14c18ebe3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+153@gmail.com,"#N/A","#N/A",Darelle,"#N/A","#N/A",Amby,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,202-555-0104,"#N/A","#N/A",SVP - Development,Prodly,"#N/A","#N/A",false,false
50c4132e-a49a-4b49-a4a9-89c13ddb34a6,7a84610e-3b51-4b46-8eb8-a9a8a314ae67,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+630@gmail.com,"#N/A","#N/A",Mildred,"#N/A","#N/A",Lambert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,+44 20 5678 9900,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
50e5a031-6766-4010-8f1f-4cb48382359e,73f84547-18f1-47a4-bc94-5ca75d9f6b1c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+258@gmail.com,"#N/A","#N/A",Robenia,"#N/A","#N/A",Valle,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(440)475-1490,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
51ce7a08-e7b9-4a20-95f0-7c72f17f5b7f,fcca0a52-9e35-4183-97e0-c51aed1b2a83,"#N/A","#N/A","#N/A","#N/A","Bruce D. Broussard, President and CEO, joined Humana in 2011. Under his leadership, Humana has created an integrated care delivery model centered on improving health outcomes, driving lower costs, enhancing quality, and providing a simple and personalized member experience. With its holistic approach, Humana is dedicated to improving the health of the communities it serves by making it easy for people to achieve their best health.",jmanningcongagdo+542@gmail.com,"#N/A","#N/A",Cairistiona,"#N/A","#N/A",Rab,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(102) 626-6339,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
521b2007-c497-46b0-8628-e74faa22cd98,906c0c8a-9682-47dc-84b5-26cc5b119f00,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+405@gmail.com,"#N/A","#N/A",Penny,"#N/A","#N/A",Johnny,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(860) 519-5092,"#N/A","#N/A",Chief Executive Officer and President,Prodly,"#N/A","#N/A",false,false
52564d0b-8e9a-49f9-81ca-c7a72c37f183,d5da72a3-ce93-4e1a-974b-5ab48f2e247c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+490@gmail.com,"#N/A","#N/A",Nissy,"#N/A","#N/A",Halsy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
52b7250b-337c-448d-a4db-4fe8daacc852,1ad637c2-4c0f-4c88-8473-8cd25f99be38,"#N/A","#N/A","#N/A","#N/A","Indra Nooyi is Chairman and Chief Executive Officer of PepsiCo. In its global food and beverage portfolio, PepsiCo has 22 brands that generate more than $1 billion each in annual retail sales. PepsiCo’s main businesses include Quaker, Tropicana, Gatorade, Frito-Lay and Pepsi-Cola.",jmanningcongagdo+377@gmail.com,"#N/A","#N/A",Sandye,"#N/A","#N/A",Arnaldo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(633) 909-9477,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
52c154e4-db44-4480-b517-463a797aa5ae,2cdce43c-f8eb-47ea-a830-f2f6f5ad5813,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+662@gmail.com,"#N/A","#N/A",Valma,"#N/A","#N/A",Travers,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,(03) 5338 3988,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
